Date,Entry Price,Stop Loss,Direction,Quantity,Balance,Max Balance,Drawdown
2024-05-28 16:55:00-04:00,-0.0039180347137790505,-0.005877052070668576,SELL,3.928735181692265e+235,2.3572411090153586e+236,2.3572411090153586e+236,0.0
2024-06-03 09:55:00-04:00,-0.009214466712736957,-0.013821700069105436,SELL,4.7144822180307176e+235,2.750114627184585e+236,2.750114627184585e+236,0.0
2024-06-12 15:35:00-04:00,0.007816469300814255,0.0039082346504071275,SELL,5.50022925436917e+235,3.4654605295691713e+236,3.4654605295691713e+236,0.0
2024-06-19 20:15:00-04:00,0.02119763472363534,0.03179645208545301,BUY,6.930921059138343e+235,2.9154376041322545e+236,3.4654605295691713e+236,5.500229254369168e+235
2024-06-12 01:00:00-04:00,-0.003924646781794383,-0.005886970172691575,SELL,5.83087520826451e+235,3.4985251249587053e+236,3.4985251249587053e+236,0.0
2024-06-04 05:25:00-04:00,0.023184597698922005,0.03477689654838301,SELL,6.99705024991741e+235,3.5220158740699477e+236,3.5220158740699477e+236,0.0
2024-06-18 13:30:00-04:00,0.013971684053637468,0.006985842026818734,BUY,7.044031748139896e+235,2.817612699255958e+236,3.5220158740699477e+236,7.044031748139897e+235
2024-06-17 00:55:00-04:00,-0.00788394828129535,-0.011825922421943025,SELL,5.635225398511916e+235,3.3811352391071496e+236,3.5220158740699477e+236,1.4088063496279803e+235
2024-05-30 01:20:00-04:00,-0.009264835317546183,-0.013897252976319274,SELL,6.7622704782143e+235,3.3811352391071496e+236,3.5220158740699477e+236,1.4088063496279803e+235
2024-05-29 17:55:00-04:00,0.007871846341567235,0.011807769512350852,SELL,6.7622704782143e+235,4.0573622869285797e+236,4.0573622869285797e+236,0.0
2024-06-19 07:25:00-04:00,0.004651379133902012,0.0069770687008530174,SELL,8.11472457385716e+235,4.0573622869285797e+236,4.0573622869285797e+236,0.0
2024-05-31 15:20:00-04:00,0.003927267014902647,0.00589090052235397,SELL,8.11472457385716e+235,4.868834744314296e+236,4.868834744314296e+236,0.0
2024-06-05 13:20:00-04:00,-0.00920386562356379,-0.013805798435345684,SELL,9.737669488628592e+235,4.868834744314296e+236,4.868834744314296e+236,0.0
2024-06-04 23:35:00-04:00,0.004504142202210737,0.0022520711011053685,BUY,9.737669488628592e+235,3.8950677954514364e+236,4.868834744314296e+236,9.737669488628593e+235
2024-06-10 17:20:00-04:00,0.007855151015268014,0.01178272652290202,SELL,7.790135590902874e+235,4.868834744314296e+236,4.868834744314296e+236,0.0
2024-06-19 08:20:00-04:00,-0.012345835338212208,-0.01851875300731831,SELL,9.737669488628592e+235,5.842601693177155e+236,5.842601693177155e+236,0.0
2024-06-05 23:25:00-04:00,-0.059103173583441304,-0.029551586791720652,BUY,1.168520338635431e+236,5.842601693177155e+236,5.842601693177155e+236,0.0
2024-06-06 10:30:00-04:00,-0.013791201213630977,-0.020686801820446465,SELL,1.168520338635431e+236,8.466362638724304e+236,8.466362638724304e+236,0.0
